location,size,total_sqft,bath,price,bhk,price_per_sqft,age,age_factor,original_price
Mahadevpura,3 BHK,1450.0,3.0,64.5,3,5172.413793103448,14,0.86,75.0
Mahadevpura,2 BHK,1152.0,2.0,33.48,2,4687.5,26,0.62,54.0
Mahadevpura,2 BHK,1212.0,2.0,51.209999999999994,2,4694.7194719471945,10,0.8999999999999999,56.9
Mahadevpura,3 BHK,1505.0,3.0,42.88,3,4252.491694352159,24,0.67,64.0
Mahadevpura,3 BHK,1505.0,3.0,61.620000000000005,3,5182.724252491695,18,0.79,78.0
Mahadevpura,3 BHK,1500.0,2.0,56.699999999999996,3,4666.666666666667,17,0.8099999999999999,70.0
Mahadevpura,2 BHK,1236.0,2.0,48.14,2,4692.556634304207,16,0.83,58.0
Mahadevpura,2 BHK,1236.0,2.0,45.82,2,4692.556634304207,18,0.79,58.0
Mahadevpura,2 BHK,1120.0,2.0,39.75,2,4732.142857142857,20,0.75,53.0
Mahalakshmi Layout,4 Bedroom,1575.0,5.0,137.46,4,10031.746031746032,13,0.87,158.0
Mahalakshmi Layout,2 BHK,1105.0,2.0,49.6,2,7239.819004524887,26,0.62,80.0
Mahalakshmi Layout,4 Bedroom,1200.0,3.0,129.6,4,13333.333333333334,17,0.8099999999999999,160.0
Mahalakshmi Layout,3 BHK,1200.0,2.0,64.9,3,9166.666666666666,27,0.5900000000000001,110.0
Mahalakshmi Layout,3 BHK,1876.0,3.0,118.5,3,7995.735607675906,18,0.79,150.0
Mallasandra,3 BHK,1665.0,3.0,81.7,3,5705.705705705705,14,0.86,95.0
Mallasandra,3 BHK,1665.0,3.0,43.29,3,5200.0,30,0.5,86.58
Mallasandra,2 BHK,1340.0,2.0,52.46,2,4552.238805970149,14,0.86,61.0
Mallasandra,2 BHK,1325.0,2.0,68.81,2,5283.018867924528,3,0.983,70.0
Mallasandra,3 BHK,1665.0,3.0,81.69539999999999,3,5219.81981981982,6,0.94,86.91
Mallasandra,2 BHK,1325.0,2.0,61.6,2,5283.018867924528,12,0.88,70.0
Mallasandra,2 BHK,905.0,2.0,40.0,2,4419.889502762431,2,1.0,40.0
Mallasandra,2 BHK,1325.0,2.0,55.25,2,4905.66037735849,15,0.85,65.0
Mallasandra,2 BHK,1325.0,2.0,36.5,2,5509.433962264151,30,0.5,73.0
Mallasandra,2 BHK,1565.0,2.0,63.48,2,4408.945686900958,8,0.9199999999999999,69.0
Mallasandra,2 BHK,905.0,2.0,32.55,2,3867.403314917127,7,0.9299999999999999,35.0
Mallasandra,3 BHK,1524.0,2.0,55.44,3,4724.4094488188975,19,0.77,72.0
Mallasandra,3 BHK,1100.0,2.0,67.14399999999999,3,6936.363636363636,12,0.88,76.3
Malleshpalya,2 BHK,1140.0,2.0,38.595,2,4078.9473684210525,16,0.83,46.5
Malleshpalya,2 BHK,1225.0,2.0,38.8938,2,3825.3061224489797,16,0.83,46.86
Malleshpalya,3 BHK,1785.0,3.0,62.25,3,4201.680672268908,16,0.83,75.0
Malleshpalya,2 BHK,1052.0,2.0,50.0,2,4752.851711026616,0,1.0,50.0
Malleshpalya,3 BHK,1405.0,2.0,71.61,3,5480.427046263345,7,0.9299999999999999,77.0
Malleshpalya,2 BHK,1065.0,2.0,39.5,2,4694.835680751174,18,0.79,50.0
Malleshpalya,2 BHK,1210.0,2.0,27.5,2,4545.454545454545,30,0.5,55.0
Malleshpalya,3 BHK,1900.0,3.0,56.94,3,3157.8947368421054,5,0.949,60.0
Malleshpalya,2 BHK,1060.0,2.0,40.0,2,3773.5849056603774,2,1.0,40.0
Malleshpalya,3 BHK,1430.0,2.0,43.089999999999996,3,4860.1398601398605,26,0.62,69.5
Malleshpalya,2 BHK,1421.0,2.0,86.94,2,6333.56790992259,4,0.966,90.0
Malleshpalya,2 BHK,1245.0,2.0,48.4,2,4417.6706827309235,12,0.88,55.0
Malleshpalya,2 BHK,1200.0,2.0,39.56,2,3833.3333333333335,14,0.86,46.0
Malleshpalya,2 BHK,1225.0,2.0,45.24,2,4244.897959183673,13,0.87,52.0
Malleshwaram,1 BHK,705.0,1.0,37.52,1,9503.54609929078,28,0.56,67.0
Malleshwaram,7 BHK,12000.0,7.0,1100.0,7,18333.333333333332,30,0.5,2200.0
Malleshwaram,4 BHK,2500.0,5.0,230.75,4,13000.0,22,0.71,325.0
Malleshwaram,3 BHK,2006.0,3.0,252.45,3,14805.583250249252,15,0.85,297.0
Malleshwaram,1 BHK,686.0,1.0,50.62499999999999,1,9110.787172011662,17,0.8099999999999999,62.5
Malleshwaram,3 BHK,2475.0,4.0,242.35999999999999,3,13414.141414141413,21,0.73,332.0
Malleshwaram,3 BHK,2610.0,3.0,223.44000000000003,3,15287.356321839081,28,0.56,399.0
Malleshwaram,3 BHK,2475.0,4.0,233.6,3,12929.29292929293,21,0.73,320.0
Malleshwaram,2 BHK,900.0,2.0,85.49999999999999,2,10555.555555555555,10,0.8999999999999999,95.0
Malleshwaram,2 BHK,1420.0,2.0,158.0,2,11126.760563380281,2,1.0,158.0
Malleshwaram,3 BHK,2000.0,3.0,182.5,3,12500.0,21,0.73,250.0
Malleshwaram,3 BHK,2215.0,3.0,250.24999999999997,3,12415.349887133183,9,0.9099999999999999,275.0
Malleshwaram,3 BHK,1600.0,3.0,145.6,3,10000.0,9,0.9099999999999999,160.0
Malleshwaram,3 BHK,2475.0,4.0,159.0,3,12121.212121212122,29,0.53,300.0
Malleshwaram,3 BHK,2600.0,3.0,177.75,3,9115.384615384615,20,0.75,237.0
Malleshwaram,3 BHK,2215.0,4.0,263.5,3,13995.48532731377,15,0.85,310.0
Malleshwaram,1 BHK,480.0,1.0,53.4,1,12500.0,11,0.89,60.0
Malleshwaram,2 BHK,1290.0,2.0,120.0,2,9302.32558139535,1,1.0,120.0
Malleshwaram,3 BHK,2475.0,4.0,299.91999999999996,3,13171.717171717171,8,0.9199999999999999,326.0
Malleshwaram,3 BHK,2476.0,3.0,232.52999999999997,3,13610.662358642972,23,0.69,337.0
Malleshwaram,2 BHK,900.0,2.0,90.0,2,10000.0,2,1.0,90.0
Malleshwaram,3 BHK,2250.0,3.0,138.0,3,8888.888888888889,23,0.69,200.0
Malleshwaram,3 BHK,2050.0,4.0,143.1,3,13170.731707317073,29,0.53,270.0
Malleshwaram,2 BHK,900.0,2.0,48.24,2,8000.0,24,0.67,72.0
Malleshwaram,1 BHK,620.0,1.0,46.004,1,14000.0,29,0.53,86.8
Malleshwaram,2 Bedroom,600.0,1.0,58.48,2,11333.333333333334,14,0.86,68.0
Malleshwaram,3 BHK,2475.0,4.0,337.0,3,13616.161616161617,2,1.0,337.0
Malleshwaram,3 BHK,2215.0,3.0,217.25,3,12415.349887133183,18,0.79,275.0
Malleshwaram,3 BHK,2215.0,3.0,267.29999999999995,3,14898.419864559819,17,0.8099999999999999,330.0
Malleshwaram,4 BHK,2800.0,4.0,234.35999999999999,4,9000.0,7,0.9299999999999999,252.0
Malleshwaram,2 BHK,1020.0,2.0,52.0,2,7843.137254901961,25,0.65,80.0
Malleshwaram,2 Bedroom,600.0,1.0,74.7,2,15000.0,16,0.83,90.0
Malleshwaram,3 BHK,2200.0,3.0,255.74999999999997,3,12500.0,7,0.9299999999999999,275.0
Malleshwaram,3 BHK,2475.0,4.0,306.44,3,13171.717171717171,6,0.94,326.0
Malleshwaram,2 BHK,1500.0,2.0,74.2,2,9333.333333333334,29,0.53,140.0
Malleshwaram,3 BHK,2475.0,4.0,319.59999999999997,3,13737.373737373737,6,0.94,340.0
Malleshwaram,2 BHK,1400.0,2.0,190.0,2,13571.42857142857,2,1.0,190.0
Malleshwaram,3 BHK,2475.0,4.0,300.0,3,12121.212121212122,0,1.0,300.0
Malleshwaram,3 BHK,2400.0,3.0,373.54,3,15833.333333333334,3,0.983,380.0
Malleshwaram,1 BHK,580.0,1.0,30.150000000000002,1,7758.620689655172,24,0.67,45.0
Malleshwaram,2 BHK,1410.0,2.0,120.75,2,8865.248226950354,4,0.966,125.0
Malleshwaram,4 BHK,2610.0,4.0,306.0,4,11724.137931034482,0,1.0,306.0
Marathahalli,3 BHK,1310.0,3.0,54.394999999999996,3,4828.244274809161,14,0.86,63.25
Marathahalli,2 BHK,1220.0,2.0,55.062,2,4672.131147540984,4,0.966,57.0
Marathahalli,2 BHK,1200.0,2.0,45.76,2,4333.333333333333,12,0.88,52.0
Marathahalli,2 BHK,1200.0,2.0,55.8,2,5000.0,7,0.9299999999999999,60.0
Marathahalli,3 BHK,1933.0,3.0,130.2,3,7242.628039317124,7,0.9299999999999999,140.0
Marathahalli,2 BHK,950.0,2.0,45.36336,2,4943.1578947368425,4,0.966,46.96
Marathahalli,2 BHK,1230.0,2.0,47.2,2,6504.065040650406,27,0.5900000000000001,80.0
Marathahalli,4 BHK,3800.0,4.0,229.99999999999997,4,6578.9473684210525,8,0.9199999999999999,250.0
Marathahalli,2 BHK,1019.0,2.0,24.925,2,4892.051030421982,30,0.5,49.85
Marathahalli,2 BHK,1215.0,2.0,67.0,2,5514.40329218107,0,1.0,67.0
Marathahalli,4 BHK,2181.0,3.0,149.416,4,6969.280146721688,3,0.983,152.0
Marathahalli,2 BHK,1170.0,2.0,53.0,2,4529.91452991453,2,1.0,53.0
Marathahalli,2 BHK,1019.0,2.0,49.86,2,4893.032384690873,1,1.0,49.86
Marathahalli,2 BHK,1325.0,2.0,35.775,2,5400.0,30,0.5,71.55
Marathahalli,2 BHK,1220.0,2.0,52.544999999999995,2,4631.147540983607,7,0.9299999999999999,56.5
Marathahalli,3 BHK,1575.0,3.0,55.379999999999995,3,4952.380952380952,22,0.71,78.0
Marathahalli,2 BHK,1152.0,2.0,51.519999999999996,2,4861.111111111111,8,0.9199999999999999,56.0
Marathahalli,3 BHK,1610.0,3.0,90.0,3,5590.062111801242,1,1.0,90.0
Marathahalli,2 BHK,1146.0,2.0,60.9,2,6108.202443280978,13,0.87,70.0
Marathahalli,4 BHK,4000.0,5.0,184.44,4,5300.0,13,0.87,212.0
Marathahalli,3 BHK,1469.0,3.0,87.487,3,6058.543226684819,3,0.983,89.0
Marathahalli,3 BHK,1530.0,3.0,39.485,3,4869.281045751634,29,0.53,74.5
Marathahalli,3 BHK,1840.0,3.0,49.0,3,5326.086956521739,30,0.5,98.0
Marathahalli,4 BHK,3951.0,4.0,208.78,4,5568.2105796001015,5,0.949,220.0
Marathahalli,3 BHK,1350.0,2.0,55.8,3,4592.592592592592,10,0.8999999999999999,62.0
Marathahalli,4 BHK,2519.0,5.0,185.0,4,7344.184200079397,2,1.0,185.0
Marathahalli,3 BHK,1385.0,2.0,61.984500000000004,3,4812.274368231047,7,0.9299999999999999,66.65
Marathahalli,2 BHK,957.0,2.0,46.9,2,4900.73145245559,2,1.0,46.9
Marathahalli,3 BHK,1583.0,3.0,91.35,3,6632.975363234365,13,0.87,105.0
Marathahalli,4 BHK,2524.0,5.0,112.10000000000001,4,7527.733755942948,27,0.5900000000000001,190.0
Marathahalli,3 BHK,1350.0,3.0,63.36,3,5333.333333333333,12,0.88,72.0
Marathahalli,4 BHK,4000.0,5.0,186.56,4,5300.0,12,0.88,212.0
Marathahalli,3 BHK,1535.0,3.0,72.5,3,4723.127035830619,1,1.0,72.5
Marathahalli,2 BHK,1071.0,2.0,45.98,2,4878.618113912232,12,0.88,52.25
Marathahalli,2 BHK,1215.0,2.0,32.961600000000004,2,4844.444444444444,28,0.56,58.86
Marathahalli,2 BHK,1102.0,2.0,42.399300000000004,2,4870.235934664247,18,0.79,53.67
Marathahalli,3 BHK,1900.0,3.0,76.26,3,6473.684210526316,26,0.62,123.0
Marathahalli,2 BHK,1045.0,2.0,56.94,2,5741.626794258374,5,0.949,60.0
Marathahalli,3 BHK,1305.0,2.0,58.65,3,5287.35632183908,15,0.85,69.0
Marathahalli,2 BHK,1215.0,2.0,58.86,2,4844.444444444444,1,1.0,58.86
Marathahalli,2 BHK,1365.0,2.0,67.89,2,5347.985347985348,7,0.9299999999999999,73.0
Marathahalli,4 BHK,3800.0,4.0,170.15,4,5394.736842105263,16,0.83,205.0
Marathahalli,4 BHK,3895.0,4.0,156.2,4,5648.267008985879,22,0.71,220.0
Marathahalli,3 BHK,1785.0,3.0,94.0,3,5266.106442577031,1,1.0,94.0
Marathahalli,4 BHK,4000.0,4.0,200.2,4,5500.0,9,0.9099999999999999,220.0
Marathahalli,2 BHK,1208.0,2.0,41.300000000000004,2,5794.701986754967,27,0.5900000000000001,70.0
Marathahalli,2 BHK,1325.0,1.0,78.2,2,6943.396226415094,15,0.85,92.0
Marathahalli,3 BHK,1525.0,3.0,85.41,3,5901.639344262295,5,0.949,90.0
Marathahalli,3 BHK,1937.0,3.0,82.60000000000001,3,7227.671657201859,27,0.5900000000000001,140.0
Marathahalli,3 BHK,1550.0,3.0,83.0,3,5354.8387096774195,1,1.0,83.0
Marathahalli,2 BHK,1350.0,2.0,86.0,2,6370.37037037037,1,1.0,86.0
Marathahalli,2 BHK,957.0,2.0,30.55,2,4911.180773249739,25,0.65,47.0
Marathahalli,4 BHK,4000.0,4.0,193.6,4,5500.0,12,0.88,220.0
Marathahalli,2 BHK,1230.0,2.0,39.33,2,4634.1463414634145,23,0.69,57.0
Marathahalli,2 BHK,1200.0,2.0,49.88,2,4833.333333333333,14,0.86,58.0
Marathahalli,3 BHK,1650.0,3.0,43.225,3,5239.393939393939,30,0.5,86.45
Marathahalli,1 BHK,607.0,1.0,20.650000000000002,1,5766.062602965404,27,0.5900000000000001,35.0
Marathahalli,3 BHK,1583.0,3.0,109.0,3,6885.6601389766265,1,1.0,109.0
Marathahalli,2 BHK,1075.0,2.0,49.2842,2,4877.209302325581,6,0.94,52.43
Marathahalli,2 BHK,1360.0,2.0,103.0,2,7573.529411764706,2,1.0,103.0
Marathahalli,2 BHK,1220.0,2.0,54.404999999999994,2,4795.081967213115,7,0.9299999999999999,58.5
Marathahalli,2 BHK,950.0,2.0,32.4328,2,4808.421052631579,22,0.71,45.68
Marathahalli,1 BHK,615.0,1.0,38.28,1,7154.471544715447,13,0.87,44.0
Marathahalli,3 BHK,1595.0,3.0,62.099999999999994,3,5642.633228840125,23,0.69,90.0
Marathahalli,2 BHK,1350.0,2.0,47.17,2,6592.592592592592,29,0.53,89.0
Marathahalli,2 BHK,1020.0,2.0,40.47,2,5588.235294117647,22,0.71,57.0
Marathahalli,2 BHK,1600.0,3.0,54.56,2,5500.0,26,0.62,88.0
Marathahalli,1 BHK,780.0,1.0,40.15,1,7051.282051282052,21,0.73,55.0
Marathahalli,3 BHK,1710.0,3.0,56.00000000000001,3,5847.953216374269,28,0.56,100.0
Marathahalli,3 BHK,1530.0,3.0,69.08999999999999,3,4803.921568627451,6,0.94,73.5
Marathahalli,2 BHK,1358.0,2.0,60.75,2,5964.653902798233,20,0.75,81.0
Marathahalli,2 BHK,1205.0,2.0,70.5,2,6224.066390041494,6,0.94,75.0
Marathahalli,3 BHK,1730.0,3.0,110.0,3,6358.381502890174,0,1.0,110.0
Marathahalli,3 BHK,1583.0,3.0,95.44999999999999,3,7264.687302590019,16,0.83,115.0
Marathahalli,2 BHK,1200.0,2.0,61.63999999999999,2,5583.333333333333,8,0.9199999999999999,67.0
Marathahalli,2 BHK,1095.0,2.0,31.8,2,5479.45205479452,29,0.53,60.0
Marathahalli,2 BHK,1060.0,2.0,36.0,2,4528.301886792453,20,0.75,48.0
Marathahalli,2 BHK,1050.0,2.0,57.2,2,6190.476190476191,12,0.88,65.0
Marathahalli,2 BHK,1102.0,2.0,40.2525,2,4870.235934664247,20,0.75,53.67
Marathahalli,2 BHK,1026.0,2.0,39.4605,2,4868.421052631579,18,0.79,49.95
Marathahalli,4 BHK,3940.0,4.0,165.0,4,5583.756345177665,20,0.75,220.0
Marathahalli,3 BHK,1435.0,3.0,57.67,3,5087.1080139372825,18,0.79,73.0
Marathahalli,2 BHK,1220.0,2.0,39.53,2,4836.065573770492,24,0.67,59.0
Marathahalli,2 BHK,881.0,2.0,32.2002,2,5455.16458569807,24,0.67,48.06
Marathahalli,3 BHK,1130.0,2.0,42.339999999999996,3,5132.743362831859,21,0.73,58.0
Marathahalli,3 BHK,1710.0,3.0,50.0,3,5847.953216374269,30,0.5,100.0
Marathahalli,3 BHK,1680.0,3.0,87.14999999999999,3,6250.0,16,0.83,105.0
Marathahalli,3 BHK,1910.0,3.0,84.49,3,6230.366492146597,22,0.71,119.0
Marathahalli,2 BHK,1602.0,2.0,73.84,2,6491.8851435705365,22,0.71,104.0
Marathahalli,1 BHK,700.0,1.0,20.14,1,5428.571428571428,29,0.53,38.0
Marathahalli,3 BHK,1469.0,3.0,80.99,3,6058.543226684819,9,0.9099999999999999,89.0
Marathahalli,3 BHK,1385.0,2.0,62.334999999999994,3,4945.848375451264,9,0.9099999999999999,68.5
Marathahalli,3 BHK,1690.0,3.0,114.02799999999999,3,6863.905325443787,3,0.983,116.0
Marathahalli,2 BHK,1065.0,2.0,51.15,2,5164.319248826291,7,0.9299999999999999,55.0
Marathahalli,3 BHK,1693.0,3.0,91.25,3,7383.343177790904,21,0.73,125.0
Marathahalli,3 BHK,1693.0,3.0,96.25,3,7383.343177790904,19,0.77,125.0
Marathahalli,2 BHK,1196.0,2.0,44.583,2,4841.13712374582,19,0.77,57.9
Marathahalli,3 BHK,1595.0,3.0,71.28,3,5517.241379310345,17,0.8099999999999999,88.0
Marathahalli,3 BHK,2122.0,3.0,108.75,3,5890.66918001885,13,0.87,125.0
Marathahalli,3 BHK,1730.0,3.0,93.14999999999999,3,6647.398843930636,17,0.8099999999999999,115.0
Marathahalli,4 BHK,4000.0,4.0,118.00000000000001,4,5000.0,27,0.5900000000000001,200.0
Marathahalli,3 BHK,1200.0,2.0,50.6079,3,4847.5,13,0.87,58.17
Marathahalli,2 BHK,1125.0,2.0,42.35,2,4888.888888888889,19,0.77,55.0
Marathahalli,3 BHK,1950.0,3.0,86.25,3,5897.4358974358975,20,0.75,115.0
Marathahalli,2 BHK,1250.0,2.0,46.919999999999995,2,5440.0,23,0.69,68.0
Marathahalli,2 BHK,1125.0,2.0,48.848,2,5048.888888888889,14,0.86,56.8
Marathahalli,2 BHK,1350.0,2.0,65.7,2,6666.666666666667,21,0.73,90.0
Marathahalli,2 BHK,1200.0,2.0,28.09,2,4416.666666666667,29,0.53,53.0
Marathahalli,4 BHK,2500.0,5.0,87.5,4,7000.0,30,0.5,175.0
Marathahalli,2 BHK,957.0,2.0,46.201,2,4911.180773249739,3,0.983,47.0
Marathahalli,4 BHK,3855.0,4.0,193.6,4,5706.874189364462,12,0.88,220.0
Marathahalli,3 BHK,1605.0,3.0,47.12,3,4735.202492211838,26,0.62,76.0
Marathahalli,2 BHK,1350.0,2.0,42.599999999999994,2,4444.444444444444,22,0.71,60.0
Marathahalli,4 BHK,3400.0,4.0,218.54999999999998,4,6911.764705882353,7,0.9299999999999999,235.0
Marathahalli,2 BHK,1350.0,2.0,80.19,2,7333.333333333333,17,0.8099999999999999,99.0
Marathahalli,3 BHK,1310.0,3.0,56.2658,3,4825.954198473282,11,0.89,63.22
Marathahalli,2 BHK,1285.0,2.0,39.05,2,4280.155642023346,22,0.71,55.0
Marathahalli,4 BHK,2500.0,5.0,90.5,4,7240.0,30,0.5,181.0
Marathahalli,4 BHK,3800.0,4.0,204.45,4,6184.210526315789,13,0.87,235.0
Marathahalli,4 BHK,3951.0,4.0,230.0,4,5821.311060491015,1,1.0,230.0
Marathahalli,2 BHK,1125.0,2.0,44.38799999999999,2,4871.111111111111,17,0.8099999999999999,54.8
Marathahalli,3 BHK,1700.0,3.0,86.94,3,7411.764705882353,23,0.69,126.0
Marathahalli,3 BHK,1315.0,2.0,60.0,3,4562.737642585551,1,1.0,60.0
Marathahalli,2 BHK,1270.0,2.0,36.5,2,5748.031496062992,30,0.5,73.0
Marathahalli,3 BHK,1530.0,3.0,63.89999999999999,3,4640.522875816993,10,0.8999999999999999,71.0
Marathahalli,2 BHK,950.0,2.0,42.964,2,4915.789473684211,8,0.9199999999999999,46.7
Marathahalli,3 BHK,1550.0,3.0,75.65,3,5483.870967741936,11,0.89,85.0
Marathahalli,2 BHK,1019.0,2.0,41.3838,2,4893.032384690873,16,0.83,49.86
Marathahalli,2 BHK,1144.0,2.0,55.9,2,5681.818181818182,14,0.86,65.0
Marathahalli,2 BHK,1240.0,2.0,36.85,2,4435.4838709677415,24,0.67,55.0
Marathahalli,1 BHK,1100.0,2.0,37.5,1,6818.181818181818,30,0.5,75.0
Marathahalli,2 BHK,1156.0,2.0,43.16,2,4498.269896193771,16,0.83,52.0
Marathahalli,4 BHK,2524.0,5.0,117.0,4,7131.537242472266,25,0.65,180.0
Marathahalli,2 BHK,1135.0,2.0,33.6,2,5286.343612334802,28,0.56,60.0
Marathahalli,3 BHK,1839.0,3.0,84.5,3,7069.0592713431215,25,0.65,130.0
Marathahalli,2 BHK,1170.0,2.0,68.85,2,7264.957264957265,17,0.8099999999999999,85.0
Marathahalli,2 BHK,1102.0,2.0,39.1791,2,4870.235934664247,21,0.73,53.67
Marathahalli,3 BHK,1108.0,2.0,56.94,3,5415.162454873646,5,0.949,60.0
Marathahalli,3 BHK,1449.0,3.0,91.3,3,7591.44237405107,16,0.83,110.0
Marathahalli,2 BHK,1360.0,2.0,71.71,2,7426.470588235294,22,0.71,101.0
Marathahalli,2 BHK,1026.0,2.0,34.624199999999995,2,4890.83820662768,23,0.69,50.18
Marathahalli,3 BHK,1800.0,3.0,76.94999999999999,3,5277.777777777777,17,0.8099999999999999,95.0
Marathahalli,3 BHK,1650.0,3.0,79.05,3,5151.515151515152,7,0.9299999999999999,85.0
Marathahalli,2 BHK,1270.0,2.0,73.6,2,6299.212598425197,8,0.9199999999999999,80.0
Marathahalli,2 BHK,1100.0,2.0,47.449999999999996,2,4545.454545454545,5,0.949,50.0
Marathahalli,2 BHK,1196.0,2.0,55.9797,2,4845.3177257525085,4,0.966,57.95
Marathahalli,3 BHK,1310.0,3.0,56.292500000000004,3,4828.244274809161,11,0.89,63.25
Marathahalli,3 BHK,1485.0,2.0,60.300000000000004,3,6060.606060606061,24,0.67,90.0
Marathahalli,2 BHK,1146.0,2.0,38.64,2,6020.942408376964,28,0.56,69.0
Margondanahalli,2 Bedroom,1090.0,2.0,34.220000000000006,2,5321.100917431193,27,0.5900000000000001,58.0
Margondanahalli,2 Bedroom,1200.0,2.0,52.64999999999999,2,4875.0,10,0.8999999999999999,58.5
Margondanahalli,2 Bedroom,1200.0,2.0,44.89,2,5583.333333333333,24,0.67,67.0
Margondanahalli,3 Bedroom,1200.0,2.0,65.0,3,5416.666666666667,0,1.0,65.0
Margondanahalli,2 Bedroom,1000.0,2.0,51.3,2,5700.0,10,0.8999999999999999,57.0
Margondanahalli,3 Bedroom,1625.0,3.0,63.2,3,4923.076923076923,18,0.79,80.0
Margondanahalli,2 Bedroom,600.0,2.0,32.199999999999996,2,5833.333333333333,8,0.9199999999999999,35.0
Margondanahalli,2 Bedroom,1200.0,2.0,42.78,2,5750.0,26,0.62,69.0
Margondanahalli,2 Bedroom,900.0,2.0,49.0,2,5444.444444444444,1,1.0,49.0
Margondanahalli,2 Bedroom,1140.0,2.0,53.4,2,5263.1578947368425,11,0.89,60.0
Margondanahalli,2 Bedroom,1100.0,2.0,54.065,2,5000.0,3,0.983,55.0
Margondanahalli,2 Bedroom,1152.0,1.0,64.878,2,5729.166666666667,3,0.983,66.0
Margondanahalli,3 Bedroom,1448.0,3.0,56.699999999999996,3,4834.254143646409,17,0.8099999999999999,70.0
Margondanahalli,2 Bedroom,1200.0,2.0,55.9,2,5416.666666666667,14,0.86,65.0
Margondanahalli,2 Bedroom,1050.0,2.0,45.82,2,5523.809523809524,18,0.79,58.0
Margondanahalli,2 Bedroom,1160.0,2.0,57.2,2,5603.448275862069,12,0.88,65.0
Margondanahalli,2 BHK,1334.0,2.0,53.53040000000001,2,5079.460269865068,18,0.79,67.76
Marsur,4 Bedroom,1800.0,4.0,120.35,4,8055.555555555556,16,0.83,145.0
Marsur,3 Bedroom,1200.0,3.0,85.41,3,7500.0,5,0.949,90.0
Marsur,3 Bedroom,1200.0,3.0,102.0,3,10000.0,15,0.85,120.0
Mico Layout,9 BHK,5000.0,9.0,144.89999999999998,9,4200.0,23,0.69,210.0
Mico Layout,3 BHK,1550.0,2.0,57.85,3,4193.548387096775,11,0.89,65.0
Mico Layout,2 BHK,1125.0,2.0,31.6,2,3555.5555555555557,18,0.79,40.0
Mico Layout,2 BHK,1190.0,2.0,37.9155,2,3298.3193277310925,4,0.966,39.25
Mico Layout,1 BHK,800.0,1.0,24.485,1,3687.5,16,0.83,29.5
Mico Layout,3 BHK,1250.0,2.0,28.6,3,3520.0,25,0.65,44.0
Mico Layout,2 BHK,1171.0,2.0,27.689999999999998,2,3330.486763450043,22,0.71,39.0
Mico Layout,2 BHK,1200.0,2.0,34.775,2,4458.333333333333,25,0.65,53.5
Mico Layout,3 BHK,1670.0,3.0,33.040000000000006,3,3532.934131736527,28,0.56,59.0
Mico Layout,2 BHK,1140.0,2.0,43.0,2,3771.9298245614036,0,1.0,43.0
Munnekollal,2 BHK,1170.0,2.0,30.680000000000003,2,4444.444444444444,27,0.5900000000000001,52.0
Munnekollal,2 BHK,1102.0,2.0,33.2754,2,4870.235934664247,26,0.62,53.67
Munnekollal,3 BHK,1390.0,3.0,45.56,3,4892.086330935252,24,0.67,68.0
Munnekollal,2 BHK,1200.0,2.0,34.154999999999994,2,4125.0,23,0.69,49.5
Munnekollal,2 BHK,950.0,2.0,33.015,2,4894.736842105263,22,0.71,46.5
Munnekollal,3 BHK,1560.0,3.0,68.25,3,4807.692307692308,9,0.9099999999999999,75.0
Munnekollal,3 BHK,1750.0,3.0,74.39,3,4942.857142857143,14,0.86,86.5
Munnekollal,3 BHK,1385.0,2.0,47.214999999999996,3,4801.444043321299,22,0.71,66.5
Munnekollal,2 BHK,1080.0,2.0,33.75,2,4166.666666666667,20,0.75,45.0
Munnekollal,2 BHK,1170.0,2.0,44.25,2,5042.735042735043,20,0.75,59.0
Munnekollal,3 BHK,1540.0,2.0,62.99999999999999,3,4545.454545454545,10,0.8999999999999999,70.0
Munnekollal,3 BHK,1200.0,2.0,50.952,3,4825.0,12,0.88,57.9
Munnekollal,2 BHK,1030.0,2.0,48.64776,2,4889.320388349514,4,0.966,50.36
Murugeshpalya,2 BHK,1296.0,2.0,81.0,2,6250.0,0,1.0,81.0
Murugeshpalya,3 BHK,1550.0,3.0,51.059999999999995,3,4774.193548387097,23,0.69,74.0
Murugeshpalya,3 BHK,1845.0,3.0,80.99,3,4932.249322493225,11,0.89,91.0
Murugeshpalya,2 BHK,1185.0,2.0,76.49999999999999,2,7172.995780590717,10,0.8999999999999999,85.0
Murugeshpalya,2 BHK,1225.0,2.0,39.839999999999996,2,3918.3673469387754,16,0.83,48.0
Murugeshpalya,3 BHK,1930.0,3.0,73.725,3,3886.0103626943005,3,0.983,75.0
Murugeshpalya,3 BHK,1600.0,2.0,55.9,3,4062.5,14,0.86,65.0
Murugeshpalya,3 BHK,1344.0,2.0,37.52,3,4166.666666666667,24,0.67,56.0
Murugeshpalya,3 BHK,1500.0,2.0,37.1,3,4666.666666666667,29,0.53,70.0
Murugeshpalya,3 BHK,1855.0,3.0,88.32,3,5175.202156334231,8,0.9199999999999999,96.0
Murugeshpalya,2 BHK,1175.0,2.0,56.25,2,6382.978723404255,20,0.75,75.0
Mysore Road,2 BHK,1175.0,2.0,56.595,2,6255.31914893617,19,0.77,73.5
Mysore Road,3 BHK,1710.0,4.0,72.1349,3,5339.766081871345,18,0.79,91.31
Mysore Road,2 BHK,1020.0,2.0,38.670500000000004,2,4799.019607843137,18,0.79,48.95
